Rating,Name,URL
1189,196719671697#1967,/ru/summoner/tr/196719671697-1967
1190,Pink#KR333,/ru/summoner/kr/Pink-KR333
1191,Pedro Bjj#FazoL,/ru/summoner/br/Pedro+Bjj-FazoL
1192,Daddy Draven#AXEES,/ru/summoner/eune/Daddy+Draven-AXEES
1193,나는 비행기다#KR1,/ru/summoner/kr/%EB%82%98%EB%8A%94+%EB%B9%84%ED%96%89%EA%B8%B0%EB%8B%A4-KR1
1194,T1 Smash#KR3,/ru/summoner/kr/T1+Smash-KR3
1195,NukerFTW#EUW,/ru/summoner/euw/NukerFTW-EUW
1196,진조 알퀘이드#KR1,/ru/summoner/kr/%EC%A7%84%EC%A1%B0+%EC%95%8C%ED%80%98%EC%9D%B4%EB%93%9C-KR1
1197,kaybeden sionesc#Rank1,/ru/summoner/tr/kaybeden+sionesc-Rank1
1198,둔 니#정 워,/ru/summoner/kr/%EB%91%94+%EB%8B%88-%EC%A0%95+%EC%9B%8C
1199,Selam#KR1,/ru/summoner/kr/Selam-KR1
1200,Twtv Major Alex#ander,/ru/summoner/euw/Twtv+Major+Alex-ander
1201,yu feng hua#www,/ru/summoner/kr/yu+feng+hua-www
1202,당근인인#KR1,/ru/summoner/kr/%EB%8B%B9%EA%B7%BC%EC%9D%B8%EC%9D%B8-KR1
1203,melodija#hoax,/ru/summoner/euw/melodija-hoax
1204,울보 예짱#KR1,/ru/summoner/kr/%EC%9A%B8%EB%B3%B4+%EC%98%88%EC%A7%B1-KR1
1205,Molnigt#EUW,/ru/summoner/euw/Molnigt-EUW
1206,无敌老奶拄拐摧毁墨西哥停车场#埃及大列巴,/ru/summoner/kr/%E6%97%A0%E6%95%8C%E8%80%81%E5%A5%B6%E6%8B%84%E6%8B%90%E6%91%A7%E6%AF%81%E5%A2%A8%E8%A5%BF%E5%93%A5%E5%81%9C%E8%BD%A6%E5%9C%BA-%E5%9F%83%E5%8F%8A%E5%A4%A7%E5%88%97%E5%B7%B4
1207,Beeйie#BR1,/ru/summoner/br/Bee%D0%B9ie-BR1
1208,Afrogirl#EUW,/ru/summoner/euw/Afrogirl-EUW
1209,Eva Forte#666,/ru/summoner/eune/Eva+Forte-666
1210,dlstodeoqkr#KR1,/ru/summoner/kr/dlstodeoqkr-KR1
1211,BunnyFanClub#Bunny,/ru/summoner/na/BunnyFanClub-Bunny
1212,김지훈#2007,/ru/summoner/kr/%EA%B9%80%EC%A7%80%ED%9B%88-2007
1213,Ryuk#adc,/ru/summoner/euw/Ryuk-adc
1214,夏天的雪#上海我,/ru/summoner/las/%E5%A4%8F%E5%A4%A9%E7%9A%84%E9%9B%AA-%E4%B8%8A%E6%B5%B7%E6%88%91
1215,amatsusune#bipi,/ru/summoner/br/amatsusune-bipi
1216,W小烁W#西八帅哥,/ru/summoner/kr/W%E5%B0%8F%E7%83%81W-%E8%A5%BF%E5%85%AB%E5%B8%85%E5%93%A5
1217,co nhau sau nay#0102,/ru/summoner/vn/co+nhau+sau+nay-0102
1218,판다가 코를 판다#KR1,/ru/summoner/kr/%ED%8C%90%EB%8B%A4%EA%B0%80+%EC%BD%94%EB%A5%BC+%ED%8C%90%EB%8B%A4-KR1
1219,qweqwezxc#2005,/ru/summoner/vn/qweqwezxc-2005
1220,은가뉴#KR1,/ru/summoner/kr/%EC%9D%80%EA%B0%80%EB%89%B4-KR1
1221,NOGAMENOLIFE#ZERO1,/ru/summoner/kr/NOGAMENOLIFE-ZERO1
1222,Maddog of Estudo#sirfj,/ru/summoner/br/Maddog+of+Estudo-sirfj
1223,Resets#SUPP,/ru/summoner/las/Resets-SUPP
1224,pain again#oren,/ru/summoner/vn/pain+again-oren
1225,용진수#1112,/ru/summoner/kr/%EC%9A%A9%EC%A7%84%EC%88%98-1112
1226,lql9t#KR1,/ru/summoner/kr/lql9t-KR1
1227,커 비#0309,/ru/summoner/kr/%EC%BB%A4+%EB%B9%84-0309
1228,09 Enjoyer#Hope,/ru/summoner/eune/09+Enjoyer-Hope
1229,shiba#xxxx,/ru/summoner/tr/shiba-xxxx
1230,ttv TTobias lol#MASTA,/ru/summoner/euw/ttv+TTobias+lol-MASTA
1231,박두창#1965,/ru/summoner/kr/%EB%B0%95%EB%91%90%EC%B0%BD-1965
1232,내 과거의 흔적#One,/ru/summoner/lan/%EB%82%B4+%EA%B3%BC%EA%B1%B0%EC%9D%98+%ED%9D%94%EC%A0%81-One
1233,Mazs#EUW,/ru/summoner/euw/Mazs-EUW
1234,세이브로#EUWJG,/ru/summoner/euw/%EC%84%B8%EC%9D%B4%EB%B8%8C%EB%A1%9C-EUWJG
1235,적수가없는사람#KR1,/ru/summoner/kr/%EC%A0%81%EC%88%98%EA%B0%80%EC%97%86%EB%8A%94%EC%82%AC%EB%9E%8C-KR1
1236,Hi im Tố Nhi#1998,/ru/summoner/vn/Hi+im+T%E1%BB%91+Nhi-1998
1237,Keryasan#EUW,/ru/summoner/euw/Keryasan-EUW
1238,God King Yassuo#sword,/ru/summoner/me/God+King+Yassuo-sword
1239,Djookoo#GOD,/ru/summoner/euw/Djookoo-GOD
1240,Alyssa#fairy,/ru/summoner/tr/Alyssa-fairy
1241,Omani 1v9#mena,/ru/summoner/me/Omani+1v9-mena
1242,명 기#최기명,/ru/summoner/kr/%EB%AA%85+%EA%B8%B0-%EC%B5%9C%EA%B8%B0%EB%AA%85
1243,えんてぃ#ENTP,/ru/summoner/jp/%E3%81%88%E3%82%93%E3%81%A6%E3%81%83-ENTP
1244,El Occhu#LAS,/ru/summoner/las/El+Occhu-LAS
1245,Anjin#eu1,/ru/summoner/euw/Anjin-eu1
1246,lllIllIIlllIlII#2004,/ru/summoner/na/lllIllIIlllIlII-2004
1247,edru#CR7,/ru/summoner/eune/edru-CR7
1248,RebornMountainx#NA1,/ru/summoner/na/RebornMountainx-NA1
1249,미안미안해요#KR1,/ru/summoner/kr/%EB%AF%B8%EC%95%88%EB%AF%B8%EC%95%88%ED%95%B4%EC%9A%94-KR1
1250,Ignacarious#5232,/ru/summoner/euw/Ignacarious-5232
1251,Mametchi#tukan,/ru/summoner/euw/Mametchi-tukan
1252,hika#BR1,/ru/summoner/br/hika-BR1
1253,dym#0000,/ru/summoner/euw/dym-0000
1254,Tuule#444,/ru/summoner/kr/Tuule-444
1255,Renato Sanches#SDDS,/ru/summoner/euw/Renato+Sanches-SDDS
1256,qweasdqweasdqw#2506,/ru/summoner/kr/qweasdqweasdqw-2506
1257,PSKHLLO#ADC,/ru/summoner/euw/PSKHLLO-ADC
1258,ZywOo#z11,/ru/summoner/kr/ZywOo-z11
1259,PhyMini#NA1,/ru/summoner/na/PhyMini-NA1
1260,skibidi nunu#ohio,/ru/summoner/eune/skibidi+nunu-ohio
1261,xinzhizhu#xxz,/ru/summoner/kr/xinzhizhu-xxz
1262,Kral Only35#3535,/ru/summoner/na/Kral+Only35-3535
1263,Justyn Truong#2000,/ru/summoner/vn/Justyn+Truong-2000
1264,Sinerias#EUW,/ru/summoner/euw/Sinerias-EUW
1265,저 존시나 잘해요#KR1,/ru/summoner/kr/%EC%A0%80+%EC%A1%B4%EC%8B%9C%EB%82%98+%EC%9E%98%ED%95%B4%EC%9A%94-KR1
1266,마임맨#마임맨,/ru/summoner/kr/%EB%A7%88%EC%9E%84%EB%A7%A8-%EB%A7%88%EC%9E%84%EB%A7%A8
1267,간디도롤하면폭력#레문123,/ru/summoner/kr/%EA%B0%84%EB%94%94%EB%8F%84%EB%A1%A4%ED%95%98%EB%A9%B4%ED%8F%AD%EB%A0%A5-%EB%A0%88%EB%AC%B8123
1268,Stop It App#NA1,/ru/summoner/na/Stop+It+App-NA1
1269,xiangshen1#KR1,/ru/summoner/kr/xiangshen1-KR1
1270,Jump#zypp,/ru/summoner/kr/Jump-zypp
1271,리우자이슈퍼게이#劉仔超,/ru/summoner/kr/%EB%A6%AC%EC%9A%B0%EC%9E%90%EC%9D%B4%EC%8A%88%ED%8D%BC%EA%B2%8C%EC%9D%B4-%E5%8A%89%E4%BB%94%E8%B6%85
1272,zuiop21#Zui,/ru/summoner/eune/zuiop21-Zui
1273,T1 OK GOOD YES#NA1,/ru/summoner/na/T1+OK+GOOD+YES-NA1
1274,GUDI#1314,/ru/summoner/kr/GUDI-1314
1275,下医医#babls,/ru/summoner/na/%E4%B8%8B%E5%8C%BB%E5%8C%BB-babls
1276,AbdielDark#UANL,/ru/summoner/lan/AbdielDark-UANL
1277,REDEMPTION#CN1,/ru/summoner/na/REDEMPTION-CN1
1278,delta#02FA,/ru/summoner/kr/delta-02FA
1279,Devost#4571,/ru/summoner/na/Devost-4571
1280,Yoru Ni Kakeru#Chovy,/ru/summoner/br/Yoru+Ni+Kakeru-Chovy
1281,Riper#BR1,/ru/summoner/br/Riper-BR1
1282,뇌 녹 사#KR1,/ru/summoner/kr/%EB%87%8C+%EB%85%B9+%EC%82%AC-KR1
1283,letter#WR1,/ru/summoner/br/letter-WR1
1284,PRIMALBEAST#6ax,/ru/summoner/euw/PRIMALBEAST-6ax
1285,rovex7#NA1,/ru/summoner/na/rovex7-NA1
1286,2J2#뱀의머리,/ru/summoner/kr/2J2-%EB%B1%80%EC%9D%98%EB%A8%B8%EB%A6%AC
1287,Nite#1506,/ru/summoner/euw/Nite-1506
1288,big dacko#NA1,/ru/summoner/na/big+dacko-NA1
1289,qwerfdlp#23967,/ru/summoner/kr/qwerfdlp-23967
1290,bellingham22#0000,/ru/summoner/br/bellingham22-0000
1291,SkillHard#LAN,/ru/summoner/lan/SkillHard-LAN
1292,﻿Z﻿﻿#NA1,/ru/summoner/na/%EF%BB%BFZ%EF%BB%BF%EF%BB%BF-NA1
1293,kquz#kquz,/ru/summoner/euw/kquz-kquz
1294,T1 Pokari#T1FAN,/ru/summoner/kr/T1+Pokari-T1FAN
1295,푸 푸#KR0,/ru/summoner/kr/%ED%91%B8+%ED%91%B8-KR0
1296,Cabex#EUW,/ru/summoner/euw/Cabex-EUW
1297,mangwcutj#dethw,/ru/summoner/vn/mangwcutj-dethw
1298,distortions#愛は痛い,/ru/summoner/lan/distortions-%E6%84%9B%E3%81%AF%E7%97%9B%E3%81%84
1299,lols dead QUIT#DEAD,/ru/summoner/na/lols+dead+QUIT-DEAD
1300,김도현#토근이,/ru/summoner/kr/%EA%B9%80%EB%8F%84%ED%98%84-%ED%86%A0%EA%B7%BC%EC%9D%B4
1301,依然想念你y#523,/ru/summoner/tw/%E4%BE%9D%E7%84%B6%E6%83%B3%E5%BF%B5%E4%BD%A0y-523
1302,PENGUIN L#NA1,/ru/summoner/na/PENGUIN+L-NA1
1303,Maxlore#EUW,/ru/summoner/euw/Maxlore-EUW
1304,ysam#007,/ru/summoner/euw/ysam-007
1305,Kobs court vite#RUN,/ru/summoner/euw/Kobs+court+vite-RUN
1306,오필리아#KR1,/ru/summoner/kr/%EC%98%A4%ED%95%84%EB%A6%AC%EC%95%84-KR1
1307,Zeka#롤드컵우승,/ru/summoner/kr/Zeka-%EB%A1%A4%EB%93%9C%EC%BB%B5%EC%9A%B0%EC%8A%B9
1308,MiloBramble#KR1,/ru/summoner/kr/MiloBramble-KR1
1309,Bupe#333,/ru/summoner/eune/Bupe-333
1310,eBaž#zszs,/ru/summoner/las/eBa%C5%BE-zszs
1311,TapinGG Danny#TAPIN,/ru/summoner/eune/TapinGG+Danny-TAPIN
1312,ToongE#0801,/ru/summoner/kr/ToongE-0801
1313,Dkdldb#516,/ru/summoner/euw/Dkdldb-516
1314,Saint#KR0,/ru/summoner/kr/Saint-KR0
1315,마음가짐이 좋다#4765,/ru/summoner/kr/%EB%A7%88%EC%9D%8C%EA%B0%80%EC%A7%90%EC%9D%B4+%EC%A2%8B%EB%8B%A4-4765
1316,Xxb#zzyp,/ru/summoner/kr/Xxb-zzyp
1317,RaiderGO#2004,/ru/summoner/euw/RaiderGO-2004
1318,롤스타팀 타릭#김희철,/ru/summoner/kr/%EB%A1%A4%EC%8A%A4%ED%83%80%ED%8C%80+%ED%83%80%EB%A6%AD-%EA%B9%80%ED%9D%AC%EC%B2%A0
1319,청담동대장#0211,/ru/summoner/kr/%EC%B2%AD%EB%8B%B4%EB%8F%99%EB%8C%80%EC%9E%A5-0211
1320,Aís#EUNE,/ru/summoner/eune/A%C3%ADs-EUNE
1321,Messages#Rizz,/ru/summoner/na/Messages-Rizz
1322,Telas#0604,/ru/summoner/br/Telas-0604
1323,내가 너 좋아하면 안되냐#그래안그래,/ru/summoner/kr/%EB%82%B4%EA%B0%80+%EB%84%88+%EC%A2%8B%EC%95%84%ED%95%98%EB%A9%B4+%EC%95%88%EB%90%98%EB%83%90-%EA%B7%B8%EB%9E%98%EC%95%88%EA%B7%B8%EB%9E%98
1324,Suyek#yuyuu,/ru/summoner/kr/Suyek-yuyuu
1325,MUHEHEHEHEHEHEHE#0109,/ru/summoner/vn/MUHEHEHEHEHEHEHE-0109
1326,STN Sunfry#SUP,/ru/summoner/euw/STN+Sunfry-SUP
1327,칼을든원숭이#1444,/ru/summoner/las/%EC%B9%BC%EC%9D%84%EB%93%A0%EC%9B%90%EC%88%AD%EC%9D%B4-1444
1328,Razørk Activoo#razzz,/ru/summoner/euw/Raz%C3%B8rk+Activoo-razzz
1329,dasdoqweqwe1#KR1,/ru/summoner/kr/dasdoqweqwe1-KR1
1330,Love me like#kr3,/ru/summoner/kr/Love+me+like-kr3
1331,준서고#KR1,/ru/summoner/kr/%EC%A4%80%EC%84%9C%EA%B3%A0-KR1
1332,hope#ur ok,/ru/summoner/br/hope-ur+ok
1333,STS Pet#top,/ru/summoner/lan/STS+Pet-top
1334,MORG3NSHTERN#EUW,/ru/summoner/euw/MORG3NSHTERN-EUW
1335,Bucarinee#6969,/ru/summoner/lan/Bucarinee-6969
1336,EAT RAW FLESH#SND,/ru/summoner/euw/EAT+RAW+FLESH-SND
1337,myrhrhbn#改变自己,/ru/summoner/kr/myrhrhbn-%E6%94%B9%E5%8F%98%E8%87%AA%E5%B7%B1
1338,허수아비#무적이야,/ru/summoner/kr/%ED%97%88%EC%88%98%EC%95%84%EB%B9%84-%EB%AC%B4%EC%A0%81%EC%9D%B4%EC%95%BC
1339,노유찬#KR08,/ru/summoner/kr/%EB%85%B8%EC%9C%A0%EC%B0%AC-KR08
1340,Dat Nguyen#2504,/ru/summoner/vn/Dat+Nguyen-2504
1341,never give up#1412,/ru/summoner/euw/never+give+up-1412
1342,Wysiadamy#RZE,/ru/summoner/euw/Wysiadamy-RZE
1343,08년생 코인 트레이더#한남더힐,/ru/summoner/kr/08%EB%85%84%EC%83%9D+%EC%BD%94%EC%9D%B8+%ED%8A%B8%EB%A0%88%EC%9D%B4%EB%8D%94-%ED%95%9C%EB%82%A8%EB%8D%94%ED%9E%90
1344,Closer Fanboy#PEPE,/ru/summoner/tr/Closer+Fanboy-PEPE
1345,xiadiyu#KR1,/ru/summoner/kr/xiadiyu-KR1
1346,Jolyoshenadg#1888,/ru/summoner/na/Jolyoshenadg-1888
1347,Воин Господень#СВО,/ru/summoner/euw/%D0%92%D0%BE%D0%B8%D0%BD+%D0%93%D0%BE%D1%81%D0%BF%D0%BE%D0%B4%D0%B5%D0%BD%D1%8C-%D0%A1%D0%92%D0%9E
1348,美国大兵#msh98,/ru/summoner/kr/%E7%BE%8E%E5%9B%BD%E5%A4%A7%E5%85%B5-msh98
1349,저에 모든 눈#2412,/ru/summoner/kr/%EC%A0%80%EC%97%90+%EB%AA%A8%EB%93%A0+%EB%88%88-2412
1350,신림 송복자#KR10,/ru/summoner/kr/%EC%8B%A0%EB%A6%BC+%EC%86%A1%EB%B3%B5%EC%9E%90-KR10
1351,shlepik#13333,/ru/summoner/euw/shlepik-13333
1352,CottonBug#SG2,/ru/summoner/sg/CottonBug-SG2
1353,Orz#RK1,/ru/summoner/kr/Orz-RK1
1354,AlexRyoo#2003,/ru/summoner/kr/AlexRyoo-2003
1355,주환 휴목#KR1,/ru/summoner/kr/%EC%A3%BC%ED%99%98+%ED%9C%B4%EB%AA%A9-KR1
1356,Azer078872#6804,/ru/summoner/na/Azer078872-6804
1357,Dragonworrior76#BSK,/ru/summoner/euw/Dragonworrior76-BSK
1358,Alisa Paudеr#Alica,/ru/summoner/ru/Alisa+Paud%D0%B5r-Alica
1359,팬더 포보#7153,/ru/summoner/kr/%ED%8C%AC%EB%8D%94+%ED%8F%AC%EB%B3%B4-7153
1360,Minik#TR2,/ru/summoner/tr/Minik-TR2
1361,Heart#KR1,/ru/summoner/kr/Heart-KR1
1362,닝닝왔다#KR1,/ru/summoner/kr/%EB%8B%9D%EB%8B%9D%EC%99%94%EB%8B%A4-KR1
1363,初 心#good,/ru/summoner/kr/%E5%88%9D+%E5%BF%83-good
1364,B0LULU#EUW,/ru/summoner/euw/B0LULU-EUW
1365,arthimv#EUW,/ru/summoner/euw/arthimv-EUW
1366,melke#0001,/ru/summoner/na/melke-0001
1367,WastedOnTheDaily#EUNE,/ru/summoner/eune/WastedOnTheDaily-EUNE
1368,Ashley Graves#000,/ru/summoner/eune/Ashley+Graves-000
1369,MÇĐØÑÂŁĐŠMÅŃÄGĘR#ÇŁĘÂÑ,/ru/summoner/na/M%C3%87%C4%90%C3%98%C3%91%C3%82%C5%81%C4%90%C5%A0M%C3%85%C5%83%C3%84G%C4%98R-%C3%87%C5%81%C4%98%C3%82%C3%91
1370,iAsasinoGR#EUW,/ru/summoner/euw/iAsasinoGR-EUW
1371,СТАРА ПЛАНИНА#БОТЕВ,/ru/summoner/euw/%D0%A1%D0%A2%D0%90%D0%A0%D0%90+%D0%9F%D0%9B%D0%90%D0%9D%D0%98%D0%9D%D0%90-%D0%91%D0%9E%D0%A2%D0%95%D0%92
1372,夢の恋人#hina,/ru/summoner/kr/%E5%A4%A2%E3%81%AE%E6%81%8B%E4%BA%BA-hina
1373,彭小海#5678,/ru/summoner/tw/%E5%BD%AD%E5%B0%8F%E6%B5%B7-5678
1374,AUXXENCE CHALLXD#0000,/ru/summoner/euw/AUXXENCE+CHALLXD-0000
1375,Your Best Femboy#UωU,/ru/summoner/eune/Your+Best+Femboy-U%CF%89U
1376,This game canwin#KR1,/ru/summoner/kr/This+game+canwin-KR1
1377,Either#K7WK,/ru/summoner/kr/Either-K7WK
1378,더체와는안녕#KR12,/ru/summoner/kr/%EB%8D%94%EC%B2%B4%EC%99%80%EB%8A%94%EC%95%88%EB%85%95-KR12
1379,蛋 蛋#egg,/ru/summoner/na/%E8%9B%8B+%E8%9B%8B-egg
1380,Na병현#2001,/ru/summoner/kr/Na%EB%B3%91%ED%98%84-2001
1381,waitwaitwait#K R 1,/ru/summoner/kr/waitwaitwait-K+R+1
1382,hamberger#littl,/ru/summoner/kr/hamberger-littl
1383,신의 권능#11111,/ru/summoner/vn/%EC%8B%A0%EC%9D%98+%EA%B6%8C%EB%8A%A5-11111
1384,LM Nanaite#3103,/ru/summoner/br/LM+Nanaite-3103
1385,welcom#2022,/ru/summoner/euw/welcom-2022
1386,jmz#021,/ru/summoner/br/jmz-021
1387,미드갱미드갱미드갱미드갱미드갱#좀와라,/ru/summoner/kr/%EB%AF%B8%EB%93%9C%EA%B0%B1%EB%AF%B8%EB%93%9C%EA%B0%B1%EB%AF%B8%EB%93%9C%EA%B0%B1%EB%AF%B8%EB%93%9C%EA%B0%B1%EB%AF%B8%EB%93%9C%EA%B0%B1-%EC%A2%80%EC%99%80%EB%9D%BC
1388,Zele Jele#EUW,/ru/summoner/euw/Zele+Jele-EUW
1389,코 코#1202,/ru/summoner/kr/%EC%BD%94+%EC%BD%94-1202
1390,로저스#8602,/ru/summoner/kr/%EB%A1%9C%EC%A0%80%EC%8A%A4-8602
1391,noname#gromp,/ru/summoner/euw/noname-gromp
1392,le petit ami#tunee,/ru/summoner/vn/le+petit+ami-tunee
1393,Veignorem#EUW,/ru/summoner/euw/Veignorem-EUW
1394,rege#dice,/ru/summoner/na/rege-dice
1395,ひよんじゆん#JP1,/ru/summoner/jp/%E3%81%B2%E3%82%88%E3%82%93%E3%81%98%E3%82%86%E3%82%93-JP1
1396,Füßeschnüffler#SNIFF,/ru/summoner/euw/F%C3%BC%C3%9Feschn%C3%BCffler-SNIFF
1397,Alielie#武汉TOP,/ru/summoner/kr/Alielie-%E6%AD%A6%E6%B1%89TOP
1398,save my heart#0316,/ru/summoner/kr/save+my+heart-0316
1399,Feng#517,/ru/summoner/kr/Feng-517
1400,Geiger#NA1,/ru/summoner/na/Geiger-NA1
1401,Onerb#ZZZ,/ru/summoner/br/Onerb-ZZZ
1402,Jiangtu#Gwen,/ru/summoner/kr/Jiangtu-Gwen
1403,Lyvie#MENTL,/ru/summoner/eune/Lyvie-MENTL
1404,ước mơ nhỏ nhoi#N2007,/ru/summoner/vn/%C6%B0%E1%BB%9Bc+m%C6%A1+nh%E1%BB%8F+nhoi-N2007
1405,TOPLANE101#TTV,/ru/summoner/na/TOPLANE101-TTV
1406,Motive#SE2,/ru/summoner/kr/Motive-SE2
1407,it has been ages#Dawn1,/ru/summoner/euw/it+has+been+ages-Dawn1
1408,Gear Secando#OP1,/ru/summoner/na/Gear+Secando-OP1
1409,yuuunnnz#KR1,/ru/summoner/kr/yuuunnnz-KR1
1410,memento mori#hate,/ru/summoner/euw/memento+mori-hate
1411,15분쵸비#허거덩,/ru/summoner/kr/15%EB%B6%84%EC%B5%B8%EB%B9%84-%ED%97%88%EA%B1%B0%EB%8D%A9
1412,SatanicoDemonium#EUNEP,/ru/summoner/eune/SatanicoDemonium-EUNEP
1413,Kin#1117,/ru/summoner/na/Kin-1117
1414,DelightfulBeauty#ILYSM,/ru/summoner/las/DelightfulBeauty-ILYSM
1415,neu ngay ay#2310,/ru/summoner/vn/neu+ngay+ay-2310
1416,R34L TREX#3374,/ru/summoner/euw/R34L+TREX-3374
1417,Chandelle#KR1,/ru/summoner/kr/Chandelle-KR1
1418,QAQBaiye#1507,/ru/summoner/kr/QAQBaiye-1507
1419,Spiky#EUNE,/ru/summoner/eune/Spiky-EUNE
1420,1Klass#2211,/ru/summoner/las/1Klass-2211
1421,Spoodersussi#1352,/ru/summoner/euw/Spoodersussi-1352
1422,AAAwendyAAA#zypp,/ru/summoner/kr/AAAwendyAAA-zypp
1423,제우스#OwO,/ru/summoner/na/%EC%A0%9C%EC%9A%B0%EC%8A%A4-OwO
1424,emarlin#LAN,/ru/summoner/lan/emarlin-LAN
1425,El Brayayin#LAN,/ru/summoner/lan/El+Brayayin-LAN
1426,Nice server#mena,/ru/summoner/me/Nice+server-mena
1427,iamsobek#7777,/ru/summoner/euw/iamsobek-7777
1428,THBOXMEDLEYFUNK2#give1,/ru/summoner/br/THBOXMEDLEYFUNK2-give1
1429,분노가득#7777,/ru/summoner/euw/%EB%B6%84%EB%85%B8%EA%B0%80%EB%93%9D-7777
1430,Raul Mono Anivia#BR1,/ru/summoner/br/Raul+Mono+Anivia-BR1
1431,Booki#LAN,/ru/summoner/lan/Booki-LAN
1432,예쁜피망#KR1,/ru/summoner/kr/%EC%98%88%EC%81%9C%ED%94%BC%EB%A7%9D-KR1
1433,YoungNyeong#0103,/ru/summoner/vn/YoungNyeong-0103
1434,Shiny Snorlax#LIVE,/ru/summoner/euw/Shiny+Snorlax-LIVE
1435,bizarrap10#007,/ru/summoner/las/bizarrap10-007
1436,ghbajbgvia#777,/ru/summoner/kr/ghbajbgvia-777
1437,콩이는#KR1,/ru/summoner/kr/%EC%BD%A9%EC%9D%B4%EB%8A%94-KR1
1438,Kebsonxs#EUNE,/ru/summoner/eune/Kebsonxs-EUNE
1439,northrend#0015,/ru/summoner/br/northrend-0015
1440,Rakycerton#6036,/ru/summoner/na/Rakycerton-6036
1441,호랑이가될남자#KR1,/ru/summoner/kr/%ED%98%B8%EB%9E%91%EC%9D%B4%EA%B0%80%EB%90%A0%EB%82%A8%EC%9E%90-KR1
1442,TTV zacoudodge#zac,/ru/summoner/br/TTV+zacoudodge-zac
1443,Andolos#EUW,/ru/summoner/euw/Andolos-EUW
1444,GiGi Buffon#zzz,/ru/summoner/euw/GiGi+Buffon-zzz
1445,sunfIower1#EUW,/ru/summoner/euw/sunfIower1-EUW
1446,RSE ZekaS#CBLOL,/ru/summoner/br/RSE+ZekaS-CBLOL
1447,topkr#qwe,/ru/summoner/euw/topkr-qwe
1448,15 02 2022#EUW,/ru/summoner/euw/15+02+2022-EUW
1449,Masquerade Asuna#Yuuki,/ru/summoner/na/Masquerade+Asuna-Yuuki
1450,인디 회사#Pepe,/ru/summoner/euw/%EC%9D%B8%EB%94%94+%ED%9A%8C%EC%82%AC-Pepe
1451,vasile82#EUNE,/ru/summoner/eune/vasile82-EUNE
1452,无人扶我青云志#我自踏雪至,/ru/summoner/kr/%E6%97%A0%E4%BA%BA%E6%89%B6%E6%88%91%E9%9D%92%E4%BA%91%E5%BF%97-%E6%88%91%E8%87%AA%E8%B8%8F%E9%9B%AA%E8%87%B3
1453,Łittle Sky#Riee,/ru/summoner/vn/%C5%81ittle+Sky-Riee
1454,진홍색 하늘#Efias,/ru/summoner/euw/%EC%A7%84%ED%99%8D%EC%83%89+%ED%95%98%EB%8A%98-Efias
1455,caf#nunu,/ru/summoner/br/caf-nunu
1456,祝您快乐不止今天#hello,/ru/summoner/kr/%E7%A5%9D%E6%82%A8%E5%BF%AB%E4%B9%90%E4%B8%8D%E6%AD%A2%E4%BB%8A%E5%A4%A9-hello
1457,뿌엥이#KR1,/ru/summoner/kr/%EB%BF%8C%EC%97%A5%EC%9D%B4-KR1
1458,woshuizhaole#guo,/ru/summoner/kr/woshuizhaole-guo
1459,의문의자크유저#4321,/ru/summoner/kr/%EC%9D%98%EB%AC%B8%EC%9D%98%EC%9E%90%ED%81%AC%EC%9C%A0%EC%A0%80-4321
1460,vietnamese boy#pho,/ru/summoner/na/vietnamese+boy-pho
1461,Peanut#kr116,/ru/summoner/kr/Peanut-kr116
1462,96639a06-a93b-48cb-928b-1f69a7a18335#NA1,/ru/summoner/na/96639a06-a93b-48cb-928b-1f69a7a18335-NA1
1463,TinFoilSlayer#NA1,/ru/summoner/na/TinFoilSlayer-NA1
1464,Medevv lol#1234,/ru/summoner/lan/Medevv+lol-1234
1465,melocotón#258,/ru/summoner/kr/melocot%C3%B3n-258
1466,Dexter#LA3,/ru/summoner/lan/Dexter-LA3
1467,抖音小冷死歌#pwdd,/ru/summoner/kr/%E6%8A%96%E9%9F%B3%E5%B0%8F%E5%86%B7%E6%AD%BB%E6%AD%8C-pwdd
1468,Lex#geto,/ru/summoner/lan/Lex-geto
1469,류시오#666,/ru/summoner/kr/%EB%A5%98%EC%8B%9C%EC%98%A4-666
1470,Min#클로버,/ru/summoner/na/Min-%ED%81%B4%EB%A1%9C%EB%B2%84
1471,Askadan#ADgap,/ru/summoner/br/Askadan-ADgap
1472,S0LD13R37 B0Y#DJI,/ru/summoner/euw/S0LD13R37+B0Y-DJI
1473,페이커의 제자#KR1,/ru/summoner/kr/%ED%8E%98%EC%9D%B4%EC%BB%A4%EC%9D%98+%EC%A0%9C%EC%9E%90-KR1
1474,Suponji Boburu#000,/ru/summoner/eune/Suponji+Boburu-000
1475,Flauren#2006,/ru/summoner/kr/Flauren-2006
1476,KE Celest#deil,/ru/summoner/ph/KE+Celest-deil
1477,uwumara#520,/ru/summoner/vn/uwumara-520
1478,Fogzy#ff15,/ru/summoner/euw/Fogzy-ff15
1479,Re0#2007,/ru/summoner/kr/Re0-2007
1480,TELEKINESIS#1405,/ru/summoner/euw/TELEKINESIS-1405
1481,율드댕#0122,/ru/summoner/kr/%EC%9C%A8%EB%93%9C%EB%8C%95-0122
1482,on me#on me,/ru/summoner/euw/on+me-on+me
1483,yracs#BR1,/ru/summoner/br/yracs-BR1
1484,tiantianfankun#0801,/ru/summoner/kr/tiantianfankun-0801
